ID,name1,name2,grow,modelredWorked,taxid,taxname,species,SEEDId,speciesSynonym,HabitatPrimary,Temperature,Oxygen,Gram,Microbiome,GTDB_Phylum,GTDB_Class,GTDB_Order,NCBI_Phylum,NCBI_Class,NCBI_Order,GenomeSize,ProteinCount,Taxonomy,habID,MDID,GTDBID,hasHabitatPrimary,isFresh_water,isHost,isHuman,isMarine,isOther,isSoil,hasTemperature,isMesophile,isPsychrophile,isThermophile,hasOxygen,isAerobe,isAnaerobe,isFacultative,hasGram,isNegative,isPositive,hasTaxonomy,isActinobacteria,isAlphaproteobacteria,isAquificae,isBacteroidetes,isBetaproteobacteria,isChlamydiae,isChlorobi,isDeinococcus-Thermus,isDeltaproteobacteria,isEpsilonproteobacteria,isFirmicutes,isGammaproteobacteria,isSpirochaetes,isTenericutes
157,Seed360910,model157,TRUE,1,360910,Bordetella avium 197N,Bordetella avium,360910.3,"Bordetella avium 197N, Bordetella avium str. 197N, Bordetella avium strain 197N",Host,Mesophile,Aerobe,Negative,Positive,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,3732255,3409,Betaproteobacteria,163,757,RS_GCF_000070465.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
158,Seed362242,model158,TRUE,1,362242,Mycobacterium ulcerans Agy99,Mycobacterium ulcerans,362242.7,"Mycobacterium ulcerans Agy99, Mycobacterium ulcerans str. Agy99, Mycobacterium ulcerans strain Agy99","Host,Fresh water",Mesophile,Aerobe,,Negative,Actinobacteriota,Actinomycetia,Mycobacteriales,Actinobacteria,Actinobacteria,Corynebacteriales,5805761,5562,Actinobacteria,798,4207,RS_GCF_000013925.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
159,Seed365044,model159,TRUE,1,365044,Polaromonas naphthalenivorans CJ2,Polaromonas naphthalenivorans,365044.20,"Polaromonas naphthalenivorans CJ2, Polaromonas naphthalenivorans strain CJ2, Polaromonas naphthalenivorans str. CJ2",Fresh water,Mesophile,Aerobe,Negative,Negative,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,5366143,5020,Betaproteobacteria,913,3923,RS_GCF_000015505.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160,Seed367737,model160,TRUE,1,367737,Arcobacter butzleri RM4018,Arcobacter butzleri,367737.4,"Arcobacter butzleri RM4018, Arcobacter butzleri strain RM4018, Arcobacter butzleri str. RM4018","Host,Fresh water,Marine",Mesophile,Aerobe,Negative,,Campylobacterota,Campylobacteria,Campylobacterales,Proteobacteria,Epsilonproteobacteria,Campylobacterales,2341251,2285,Epsilonproteobacteria,75,3364,RS_GCF_000014025.1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
163,Seed376686,model163,TRUE,1,376686,Flavobacterium johnsoniae UW101,Flavobacterium johnsoniae,376686.10,"Flavobacterium johnsoniae ATCC 17061, Flavobacterium johnsoniae DSM 2064, Flavobacterium johnsoniae IAM 14304, Flavobacterium johnsoniae IFO 14942, Flavobacterium johnsoniae LMG 1341, Flavobacterium johnsoniae MYX.1.1.1, Flavobacterium johnsoniae NBRC 14942, Flavobacterium johnsoniae NCIB 11054, Flavobacterium johnsoniae strain UW101, Flavobacterium johnsoniae str. UW101, Flavobacterium johnsoniae UW101","Soil,Fresh water",Mesophile,Aerobe,Negative,Negative,Bacteroidota,Bacteroidia,Flavobacteriales,Bacteroidetes,Flavobacteriia,Flavobacteriales,6041815,5208,Bacteroidetes,536,899,RS_GCF_002221975.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
165,Seed380749,model165,TRUE,1,380749,Hydrogenobaculum sp.Y04AAS1,Hydrogenobaculum sp.Y04AAS1,380749.4,Hydrogenobaculum sp. Y04AAS1,Fresh water,Thermophile,Aerobe,,,Aquificota,Aquificae,Aquificales,Aquificae,Aquificae,Aquificales,1559514,1636,Aquificae,630,,RS_GCF_000020785.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
166,Seed381666,model166,TRUE,1,381666,Ralstonia eutropha H16,Ralstonia eutropha,381666.6,"Alcaligenes eutropha H16, Cupriavidus necator ATCC 17699, Cupriavidus necator H16, Ralstonia eutropha ATCC 17699, Ralstonia eutropha H16, Ralstonia eutropha strain H16, Ralstonia eutropha str. H16, Wautersia eutropha H16","Soil,Fresh water",Mesophile,Aerobe,,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,7414561,6750,Betaproteobacteria,976,,RS_GCF_004798725.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
167,Seed383629,model167,TRUE,1,383629,Phaeobacter gallaeciensis 2.10,Phaeobacter gallaeciensis,383629.4,"Phaeobacter gallaeciensis 2.10, Phaeobacter inhibens 2.10, Roseobacter gallaeciensis 2.10",,,,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,4160918,3887,Alphaproteobacteria,,1374,RS_GCF_000154745.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
169,Seed391037,model169,TRUE,1,391037,Salinispora arenicola CNS-205,Salinispora arenicola,391037.3,"Salinispora arenicola CNS-205, Salinispora arenicola strain CNS-205, Salinispora arenicola str. CNS-205","Fresh water,Marine",Mesophile,Aerobe,Positive,Negative,Actinobacteriota,Actinomycetia,Mycobacteriales,Actinobacteria,Actinobacteria,Micromonosporales,5786361,5095,Actinobacteria,1048,252,RS_GCF_000018265.1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
170,Seed391038,model170,TRUE,1,391038,Paraburkholderia phymatum STM815,Paraburkholderia phymatum,391038.7,"Burkholderia phymatum STM815, Burkholderia sp. STM815, Paraburkholderia phymatum STM815","Host,Soil",Mesophile,Facultative,,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,8598258,7813,Betaproteobacteria,223,,RS_GCF_902833665.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
171,Seed391591,model171,TRUE,1,391591,Vibrio shilonii AK1,Vibrio shilonii,391591.24,"Vibrio shiloi AK1, Vibrio shilonii AK1, Vibrio shilonii strain AK1, Vibrio shilonii str. AK1",,,,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Vibrionales,5701826,5329,Gammaproteobacteria,,253,RS_GCF_000181535.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
172,Seed391593,model172,TRUE,1,391593,Roseobacter sp.CCS2,Roseobacter sp.CCS2,391593.3,Roseobacter sp. CCS2,,,,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,3497325,3562,Alphaproteobacteria,,,RS_GCF_000169435.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
173,Seed391595,model173,TRUE,1,391595,Roseobacter litoralis Och 149,Roseobacter litoralis,391595.3,"Roseobacter litoralis Och 149, Roseobacter litoralis strain Och 149, Roseobacter litoralis str. Och 149",Marine,Mesophile,Aerobe,Negative,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,4745450,4592,Alphaproteobacteria,1035,4619,RS_GCF_000154785.2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
174,Seed391597,model174,TRUE,1,391597,Limnobacter sp.MED105,Limnobacter sp.MED105,391597.3,Limnobacter sp. MED105,,,,,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,3390271,3191,Betaproteobacteria,,,RS_GCF_000170915.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
175,Seed391613,model175,TRUE,1,391613,Roseovarius sp.TM1035,Roseovarius sp.TM1035,391613.3,Roseovarius sp. TM1035,,,,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,4209812,4036,Alphaproteobacteria,,,RS_GCF_000170775.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
176,Seed391624,model176,TRUE,1,391624,Oceanibulbus indolifex HEL-45,Oceanibulbus indolifex,391624.3,"Oceanibulbus indolifex HEL-45, Sulfitobacter indolifex HEL-45",,,,Negative,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,4105524,4086,Alphaproteobacteria,,5759,RS_GCF_000172095.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
178,Seed395963,model178,TRUE,1,395963,Beijerinckia indica subsp.indica ATCC 9039,Beijerinckia indica,395963.13,"Beijerinckia indica subsp. indica ATCC 9039, Beijerinckia indica subsp. indica strain ATCC 9039, Beijerinckia indica subsp. indica str. ATCC 9039",Soil,Mesophile,Aerobe,,Negative,Proteobacteria,Alphaproteobacteria,Rhizobiales,Proteobacteria,Alphaproteobacteria,Rhizobiales,4418616,4021,Alphaproteobacteria,144,6634,RS_GCF_000019845.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
179,Seed396595,model179,TRUE,1,396595,Thioalkalivibrio sp.K90mix,Thioalkalivibrio sp.K90mix,396595.4,Thioalkalivibrio sp. K90mix,Other,Mesophile,Aerobe,,,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Proteobacteria,Gammaproteobacteria,Chromatiales,2985056,2893,Gammaproteobacteria,1287,,RS_GCF_000025545.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
180,Seed398527,model180,TRUE,1,398527,Paraburkholderia phytofirmans PsJN,Paraburkholderia phytofirmans,398527.4,"Burkholderia phytofirmans PsJN, Burkholderia sp. PsJN, Paraburkholderia phytofirmans PsJN","Host,Soil",Mesophile,Facultative,,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,8214658,7341,Betaproteobacteria,224,,RS_GCF_000020125.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
181,Seed398578,model181,TRUE,1,398578,Delftia acidovorans SPH-1,Delftia acidovorans,398578.3,"Delftia acidovorans SPH-1, Delftia acidovorans strain SPH-1, Delftia acidovorans str. SPH-1","Soil,Fresh water",Mesophile,Aerobe,Negative,Positive,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,6767514,6122,Betaproteobacteria,431,3140,RS_GCF_000018665.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
182,Seed399726,model182,TRUE,0,399726,Thermoanaerobacter sp.X514,Thermoanaerobacter sp.X514,399726.4,Thermoanaerobacter sp. X514,Fresh water,Thermophile,Anaerobe,,,Firmicutes_A,Thermoanaerobacteria,Thermoanaerobacterales,Firmicutes,Clostridia,Thermoanaerobacterales,2457259,2446,Firmicutes,1257,,RS_GCF_000019065.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
183,Seed399795,model183,TRUE,1,399795,Comamonas testosteroni KF-1,Comamonas testosteroni,399795.3,"Comamonas testosteroni KF-1, Comamonas testosteroni strain KF-1, Comamonas testosteroni str. KF-1",Other,Mesophile,Aerobe,Negative,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,6026527,5458,Betaproteobacteria,379,2018,RS_GCF_000168855.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
184,Seed400667,model184,TRUE,0,400667,Acinetobacter baumannii ATCC 17978,Acinetobacter baumannii,400667.4,"Acinetobacter baumannii ATCC 17978, Acinetobacter baumannii strain ATCC 17978, Acinetobacter baumannii str. ATCC 17978","Host,Fresh water",Mesophile,Aerobe,Negative,Positive,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Pseudomonadales,4019123,3747,Gammaproteobacteria,26,5154,RS_GCF_004794235.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
187,Seed402626,model187,TRUE,1,402626,Ralstonia pickettii 12J,Ralstonia pickettii,402626.5,"Ralstonia pickettii 12J, Ralstonia pickettii str. 12J, Ralstonia pickettii strain 12J","Host,Soil,Fresh water",Mesophile,Aerobe,Negative,Negative,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,5325729,4994,Betaproteobacteria,979,6775,RS_GCF_000020205.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
188,Seed402881,model188,TRUE,1,402881,Parvibaculum lavamentivorans DS-1,Parvibaculum lavamentivorans,402881.6,"Parvibaculum lavamentivorans DS-1, Parvibaculum lavamentivorans strain DS-1, Parvibaculum lavamentivorans str. DS-1",Other,Mesophile,Aerobe,Negative,,Proteobacteria,Alphaproteobacteria,Parvibaculales,Proteobacteria,Alphaproteobacteria,Rhizobiales,3914745,3703,Alphaproteobacteria,889,3431,RS_GCF_000017565.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
189,Seed402882,model189,TRUE,1,402882,Shewanella baltica OS185,Shewanella baltica,402882.10,"Shewanella baltica OS185, Shewanella baltica strain OS185, Shewanella baltica str. OS185",Marine,Psychrophile,Facultative,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,5312910,4565,Gammaproteobacteria,1076,1059,RS_GCF_000017325.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
196,Seed410289,model196,TRUE,1,410289,Mycobacterium bovis BCG str. Pasteur 1173P2,Mycobacterium bovis,410289.13,"Mycobacterium bovis BCG Pasteur 1173P2, Mycobacterium bovis BCG strain Pasteur 1173P2, Mycobacterium bovis BCG str. Pasteur 1173P2, Mycobacterium tuberculosis variant bovis BCG str. Pasteur 1173P2",Host,Mesophile,Aerobe,,,Actinobacteriota,Actinomycetia,Mycobacteriales,Actinobacteria,Actinobacteria,Corynebacteriales,4374522,4027,Actinobacteria,780,,RS_GCF_000009445.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
199,Seed412694,model199,TRUE,1,412694,Bacillus thuringiensis str. Al Hakam,Bacillus thuringiensis,412694.5,"Bacillus thuringiensis 'Al Hakam', Bacillus thuringiensis strain Al Hakam, Bacillus thuringiensis str. Al Hakam","Host,Soil",Mesophile,Facultative,,,Firmicutes,Bacilli,Bacillales,Firmicutes,Bacilli,Bacillales,5313030,5363,Firmicutes,125,,RS_GCF_000015065.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
200,Seed413999,model200,TRUE,1,413999,Clostridium botulinum A str. ATCC 3502,Clostridium botulinum,413999.4,"Clostridium botulinum A strain ATCC 3502, Clostridium botulinum A str. ATCC 3502","Host,Soil",Mesophile,Anaerobe,Positive,Negative,Firmicutes_A,Clostridia,Clostridiales,Firmicutes,Clostridia,Clostridiales,3903260,3563,Firmicutes,348,1608,RS_GCF_000063585.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202,Seed426117,model202,TRUE,1,426117,Methylobacterium sp.4-46,Methylobacterium sp.4-46,426117.3,Methylobacterium sp. 4-46,,Mesophile,Aerobe,,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Proteobacteria,Alphaproteobacteria,Rhizobiales,7737025,6992,Alphaproteobacteria,748,,RS_GCF_000019365.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
203,Seed435591,model203,TRUE,1,435591,Parabacteroides distasonis ATCC 8503,Parabacteroides distasonis,435591.10,"Parabacteroides distasonis ATCC 8503, Parabacteroides distasonis strain ATCC 8503, Parabacteroides distasonis str. ATCC 8503",Human,Mesophile,Anaerobe,Positive,Positive,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidales,4811379,4002,Bacteroidetes,886,2781,RS_GCF_000012845.1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204,Seed436717,model204,TRUE,1,436717,Acinetobacter oleivorans DR1,Acinetobacter oleivorans,436717.3,"Acinetobacter oleivorans DR1, Acinetobacter oleivorans strain DR1, Acinetobacter oleivorans str. DR1, Acinetobacter sp. DR1",Soil,Mesophile,Aerobe,Negative,Negative,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Pseudomonadales,4152543,3852,Gammaproteobacteria,29,7285,RS_GCF_000196795.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
205,Seed438753,model205,TRUE,1,438753,Azorhizobium caulinodans ORS 571,Azorhizobium caulinodans,438753.3,"Azorhizobium caulinodans ORS 571, Azorhizobium caulinodans strain ORS 571, Azorhizobium caulinodans str. ORS 571, Rhizobium sp. ORS 571",Host,Mesophile,,,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Proteobacteria,Alphaproteobacteria,Rhizobiales,5369772,4810,Alphaproteobacteria,87,6910,RS_GCF_000010525.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206,Seed439235,model206,TRUE,1,439235,Desulfatibacillum alkenivorans AK-01,Desulfatibacillum alkenivorans,439235.3,"Desulfatibacillum alkenivorans AK-01, Desulfatibacillum alkenivorans strain AK-01, Desulfatibacillum alkenivorans str. AK-01",Fresh water,Mesophile,Anaerobe,Negative,Negative,Desulfobacterota,Desulfobacteria,Desulfobacterales,Proteobacteria,Deltaproteobacteria,Desulfobacterales,6467702,5272,Deltaproteobacteria,435,2631,RS_GCF_900142135.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
207,Seed439497,model207,TRUE,1,439497,Ruegeria sp.R11,Ruegeria sp.R11,439497.5,Ruegeria sp. R11,,,,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,3821839,3567,Alphaproteobacteria,,,GB_GCA_000156255.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
